student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
41482,7.8,77.6,7.1,61.8,C
41483,15.9,98.5,6.6,100,A
41484,28.5,81.8,7.5,100,A
41485,11.8,98,10,82.6,B
41486,13.8,96.1,4.5,73.9,B
41487,18.4,91.9,6.2,92.4,A
41488,10.8,99.4,9.9,75.6,B
41489,11.6,91.2,5.6,56.6,C
41490,15.5,83.3,6.1,99.7,A
41491,11.9,77.1,6,91.7,A
41492,2.5,68.7,7.1,47.7,D
41493,10.4,77.6,6.9,71.9,B
41494,19.3,97,5.6,90.1,A
41495,19.5,87.9,4.8,100,A
41496,24.4,82.9,1.7,100,A
41497,23.8,78.2,5.5,100,A
41498,8.7,83.2,6.5,72.8,B
41499,9.8,89.4,5.2,73.4,B
41500,10.1,74.8,4.5,69.7,C
41501,13.9,79.5,6.5,80.4,B
41502,10.6,93.5,4.2,69.5,C
41503,13.8,86.2,3.8,75,B
41504,8.9,89.8,5,89.9,A
41505,20.5,80.9,8.2,98.1,A
41506,8.4,93.3,5.3,80,B
41507,8,84.6,9.5,72.4,B
41508,18.6,83.7,5.9,95.2,A
41509,20.1,86.9,4.3,100,A
41510,13.4,83.7,5.7,67.9,C
41511,21.1,83.5,6.9,88.4,A
41512,20.6,100,6.5,100,A
41513,28.3,79.9,3.3,100,A
41514,20.1,96.9,7.6,100,A
41515,27,100,7.8,100,A
41516,15.4,81.1,3.1,65,C
41517,24.8,100,5.4,100,A
41518,24.9,66.1,5.1,99,A
41519,14,91,8.1,73.6,B
41520,10.2,88,5.6,88,A
41521,11.4,87,1.8,66.7,C
41522,17.9,86.7,5.9,85.8,A
41523,7,93.4,9.2,51.6,D
41524,11.8,79.7,6.4,86.8,A
41525,23.4,92.3,4.3,100,A
41526,19.7,76.9,7.3,100,A
41527,0,84.5,8,41.4,D
41528,5.7,78.7,6.7,57.1,C
41529,30.1,83,5.1,100,A
41530,23.3,84.4,7,100,A
41531,10.9,92.2,10,92.4,A
41532,4.6,74,4.9,62.7,C
41533,6.3,79.4,7.6,64.3,C
41534,18.6,90.8,5.5,67.4,C
41535,28.8,83.2,7.2,100,A
41536,28.4,85.4,8.5,100,A
41537,4,91,9.8,66.9,C
41538,12.9,79.5,5.2,88.2,A
41539,9,90.8,10,71.4,B
41540,16,82.1,3.3,90.6,A
41541,5.7,91.3,6.4,68.6,C
41542,11.2,90,6,79.8,B
41543,8.9,86.4,6,78,B
41544,18.7,91.3,3.9,91.5,A
41545,11.4,96.2,7.1,72.4,B
41546,12.4,85.8,7.3,80.5,B
41547,18.6,87.2,6.2,96.4,A
41548,26.5,78.7,7.4,100,A
41549,29.8,72.8,4.4,100,A
41550,18.2,69.9,6.5,100,A
41551,14.4,87.6,3.1,100,A
41552,24.2,100,4.7,100,A
41553,23.2,94.9,1.8,100,A
41554,21.2,91.3,6.8,90.5,A
41555,3.9,85.9,8.2,76.2,B
41556,23.5,90.7,7,99.6,A
41557,17.5,100,7.8,100,A
41558,8.7,78.4,6.9,65,C
41559,10.3,92.6,7.8,68.3,C
41560,19.1,84.6,4.6,90.8,A
41561,0,79.5,3.9,54.3,D
41562,14.1,87.5,6.4,81.1,B
41563,10.4,100,4.8,85.3,A
41564,9.7,98.3,6.3,74.2,B
41565,11.8,87.9,3,81.3,B
41566,4.6,78.5,6.1,58.7,C
41567,22.4,94.9,7.6,100,A
41568,0.1,79.2,8.1,55.2,C
41569,16.2,93.5,6.2,79.9,B
41570,9.1,79.7,4.5,80.4,B
41571,28.9,74,3.4,100,A
41572,15.2,87.6,5.9,88.3,A
41573,0.1,85.6,6.1,49.3,D
41574,18.8,74.4,7.6,91.1,A
41575,7.4,86,4.4,70.2,B
41576,21.9,88.7,6.9,100,A
41577,19.3,93.4,6.3,93.8,A
41578,25.3,81.4,9.8,100,A
41579,16.3,64.8,5,97.9,A
41580,20.7,100,4.1,100,A
41581,15.3,98.1,8,80,B
41582,10.9,78.2,7.3,86.6,A
41583,22.5,88.2,8.1,100,A
41584,6.4,72.3,3.7,73.7,B
41585,14.7,97.9,7,73.3,B
41586,11,78.3,6.1,75.2,B
41587,20.9,90.1,10,100,A
41588,8.4,90.4,4.7,75.1,B
41589,12.1,86.2,8.9,82.1,B
41590,15.3,83.3,3.1,82.7,B
41591,25.4,87.9,4.6,100,A
41592,11.3,80.8,5.3,69.8,C
41593,12.2,78.3,8,72.6,B
41594,5.6,88.1,5.7,73.2,B
41595,8.1,76.2,6.7,49.4,D
41596,17.9,85.9,5.3,92.5,A
41597,15.2,87.5,4.3,100,A
41598,15.3,85.7,4.7,75.3,B
41599,27.2,65.1,4.8,100,A
41600,3.3,74.2,8.3,64.2,C
41601,31.2,83.1,8.2,100,A
41602,23.2,94.2,2.7,100,A
41603,12.7,81.9,6.4,87.3,A
41604,17.7,85.7,8.2,89,A
41605,10.2,91.6,5.5,79.1,B
41606,17.2,86.5,7.6,80.6,B
41607,30,79.5,10,100,A
41608,10.5,93.1,3.5,76.1,B
41609,13.4,94.2,7.8,76.4,B
41610,9.7,94.5,6.3,64.8,C
41611,10.8,89.4,4.6,70,C
41612,12.2,73.2,3.7,79.2,B
41613,7.3,93.6,9,64.2,C
41614,13.2,92.9,6.5,86.3,A
41615,15.4,75.5,3.6,77.5,B
41616,12.2,90.5,8,81.3,B
41617,0,92,7.3,54.8,D
41618,13.9,80.8,8.4,92.6,A
41619,14.7,85.5,4.9,87.8,A
41620,28.3,94.8,2.3,100,A
41621,15.2,90.2,5.9,76.1,B
41622,21.5,63.4,6.1,98.4,A
41623,12,66.4,4.4,80.2,B
41624,24.1,79.8,2,100,A
41625,8.4,89.2,3.2,55.9,C
41626,18.5,99.4,8.1,100,A
41627,20.9,84.7,6.6,100,A
41628,19.9,100,5,100,A
41629,30.1,73.7,4.4,100,A
41630,10.9,87.9,5.5,68,C
41631,24.9,89.2,4.5,100,A
41632,23.1,94,10,100,A
41633,15.3,99.3,6.8,100,A
41634,27.9,82,4.2,100,A
41635,14,87.2,3.7,81.9,B
41636,15.2,70.4,5.6,80.6,B
41637,15,80.5,9.3,100,A
41638,6.1,81.3,6.2,69.6,C
41639,20.3,99.9,1.9,97.6,A
41640,19.2,94.4,4.5,100,A
41641,14.3,100,5.8,81.5,B
41642,27.3,65.9,8.8,100,A
41643,11.9,100,6.1,64.7,C
41644,2.9,98.9,7.5,52.4,D
41645,28.3,100,4.8,100,A
41646,22.1,63.8,5.9,100,A
41647,19.4,73.5,7,84.8,B
41648,12.6,87.9,8.3,71.9,B
41649,17.4,76.9,3.6,99.6,A
41650,6.2,80.2,3.2,57.8,C
41651,13.4,63.9,7.5,98.7,A
41652,8.7,79.4,6.4,72.2,B
41653,16.8,91.7,4.1,98.9,A
41654,21.5,91.5,5.4,94.7,A
41655,7.7,94.9,7,62.2,C
41656,20.1,70.7,4,100,A
41657,16.4,77.6,4.2,88.1,A
41658,19.8,72.8,3.6,100,A
41659,13.3,62.6,5.7,100,A
41660,19.9,88.1,5.9,92.8,A
41661,10.1,64.9,3,75.6,B
41662,3.2,97.5,9.8,52.2,D
41663,4.8,69.7,7.6,36.4,F
41664,11.5,77.9,3.6,71.7,B
41665,3.7,76.2,4.2,46.7,D
41666,25.9,87.5,6.5,100,A
41667,14.4,74.9,7,90.4,A
41668,21.4,79,5.7,94.2,A
41669,20.5,90.9,7.5,100,A
41670,15,88.5,4.2,86.8,A
41671,39.8,83.4,7.5,100,A
41672,35.5,79.9,8.8,100,A
41673,24.7,91.6,4.9,100,A
41674,8.7,88.7,1.5,71.5,B
41675,25,96.2,6.6,100,A
41676,2.8,68.3,3.6,61.7,C
41677,24.8,83.1,7.2,100,A
41678,0,100,5.5,63.6,C
41679,12.8,94.8,7.5,69.7,C
41680,23.5,80.2,0.2,100,A
41681,17.7,64.9,6.1,72.7,B
41682,4.6,73.1,5.5,53.6,D
41683,16.2,85.6,3.6,85.8,A
41684,17.7,93.6,7.8,90,A
41685,16.4,99.2,10,72.4,B
41686,12.1,82.7,7.1,86.9,A
41687,21,97.5,5.5,95.3,A
41688,23,95.2,6.1,100,A
41689,13.9,91.9,7.3,72.4,B
41690,25.6,86.6,6.7,100,A
41691,13.9,67.7,8.3,92.4,A
41692,11.6,75.3,7.9,76.7,B
41693,24.5,93.1,4.8,100,A
41694,24.2,93.4,7.2,100,A
41695,10.7,89.3,8.5,71.1,B
41696,9.6,72.1,6.2,54.5,D
41697,27.4,89.1,9,96.3,A
41698,14.3,84.6,3.6,91.1,A
41699,15,77.8,2.5,100,A
41700,13.2,98.5,4.1,90.5,A
41701,24.3,88.4,3.8,95.7,A
41702,30,71.3,4.5,100,A
41703,15.5,99.3,4.9,95.8,A
41704,31.9,70.9,8.5,100,A
41705,11.1,78.7,6.3,44.5,D
41706,13,59.8,6.4,84.9,B
41707,19.7,65.7,4.6,100,A
41708,9.3,76,4.5,79.8,B
41709,19.6,75.7,7.2,98.9,A
41710,11.4,85.5,6.5,67.6,C
41711,4.2,90.2,4.9,60.2,C
41712,2.8,79.7,5.4,57.9,C
41713,12.7,96,8.1,73.3,B
41714,17.9,86.5,3.4,100,A
41715,5.5,91.4,7,56.4,C
41716,16.3,77,6.3,87.2,A
41717,16.3,74.3,6,85.5,A
41718,13.8,85.9,7.1,74,B
41719,8.5,71.9,5.8,58.9,C
41720,16.7,78.1,7.3,88.9,A
41721,14,75.7,6.9,92.7,A
41722,21.9,84.1,5.1,96.3,A
41723,6,72.9,1.2,57.9,C
41724,15.8,95.7,5.8,65.7,C
41725,6.1,72,3.8,75.1,B
41726,13.3,83,9.1,82.5,B
41727,7.3,76.8,7.6,73.5,B
41728,8.6,95.2,9.5,73.9,B
41729,15,87.8,3.7,98,A
41730,11,72,9.1,75.2,B
41731,25.3,81.6,7,100,A
41732,23.3,66.4,7.8,100,A
41733,20.6,64.4,9.6,98.4,A
41734,20.5,88.6,8.4,100,A
41735,15.9,93.9,4.6,89.9,A
41736,24.1,79.5,8.3,96.9,A
41737,12.9,84.7,5,85.4,A
41738,29.8,79.5,4.5,100,A
41739,8.4,75,5.3,68.2,C
41740,7.1,94.1,6.1,64.2,C
41741,5.2,79.4,8,69.3,C
41742,6.5,80.5,4.4,55.3,C
41743,3.6,88,5.8,52.7,D
41744,16.5,63.6,6.7,100,A
41745,21,85.1,3.4,92,A
41746,15.2,78,6.3,84.8,B
41747,5.3,95.7,5.7,66.7,C
41748,11.7,94.6,10,58.1,C
41749,20.9,82.8,3.5,100,A
41750,12.6,69.6,4.1,66.7,C
41751,9.4,92,5.4,75.9,B
41752,4.4,94.6,6.3,69.9,C
41753,12,80,5.1,79.5,B
41754,10.1,69.3,4.9,66.6,C
41755,14.4,83.7,4.8,84.2,B
41756,18.3,72.9,7.1,100,A
41757,13,88.8,4.1,87.9,A
41758,16.3,95,9.3,78.8,B
41759,18.3,74.6,4.4,80.9,B
41760,6.4,80.8,8,48.6,D
41761,28.2,83.6,4.6,100,A
41762,9.8,97.2,5.9,59.3,C
41763,18.6,77.2,5.9,99.3,A
41764,7,95,5,79,B
41765,15.8,64.9,3,91.1,A
41766,16,76.5,6.7,100,A
41767,26.6,100,6.6,100,A
41768,13.4,87.5,5,94.5,A
41769,24.1,100,5,100,A
41770,17,89.4,7.3,100,A
41771,28,71.5,4.4,100,A
41772,2.5,83.3,8.9,85.2,A
41773,18.4,91.6,8.8,93.2,A
41774,0,100,5.8,33.8,F
41775,14.6,85.1,9.8,87,A
41776,22.1,94.7,5.2,100,A
41777,25.1,77.9,9.4,100,A
41778,20.2,100,1.6,100,A
41779,13,75.4,7.8,100,A
41780,18.8,79.5,7.6,100,A
41781,32.6,100,9.9,100,A
41782,15.5,84.2,5.3,100,A
41783,21.7,96.4,7.1,100,A
41784,12,84.8,6.4,65.9,C
41785,22.5,81,5.1,100,A
41786,21.3,83.7,4.2,100,A
41787,10.7,69.2,5.4,70.3,B
41788,20.4,83.5,7.2,99,A
41789,20.8,88.3,3.2,100,A
41790,20.2,76.4,3.5,98.5,A
41791,14.7,78.3,8.4,92.3,A
41792,23.6,84.6,7.2,100,A
41793,8.5,97.2,8.6,82,B
41794,15.1,81.1,4,81.5,B
41795,15.8,96.7,2.6,93.7,A
41796,23.2,80.3,3.7,100,A
41797,8.2,82,6.4,77.3,B
41798,16.7,76.4,1.5,93.4,A
41799,11.6,77,6.2,76.2,B
41800,15.8,92.9,9.9,90.3,A
41801,17.7,80.2,9.3,88.5,A
41802,6.1,100,6.4,74.7,B
41803,23.8,96.6,5.5,100,A
41804,18,87.5,6.4,92.2,A
41805,9,94.4,5.4,70.3,B
41806,12.6,73,5.9,94.7,A
41807,25.5,68.4,6.5,100,A
41808,17.9,88.7,6.6,86.2,A
41809,8.2,93.1,8.4,62.8,C
41810,9.5,63.4,3.4,77.9,B
41811,19.4,88.9,6.2,100,A
41812,20.2,100,8.1,100,A
41813,17.5,59.4,7.9,99.2,A
41814,13,79.6,5.6,80.6,B
41815,20.7,92.3,3.3,98.4,A
41816,12.8,61.8,3,90,A
41817,9,100,6.1,66.7,C
41818,26.1,94.7,5.5,100,A
41819,18.4,74.4,6.9,100,A
41820,9.5,98.1,4.8,75,B
41821,15.9,86.6,8,100,A
41822,15.2,90.5,8.9,95.3,A
41823,12.6,98.1,6.3,82.7,B
41824,16.6,82.4,5.1,100,A
41825,8.5,83,7,58.5,C
41826,21.1,92,6.2,98.2,A
41827,15,84.2,8.4,100,A
41828,3.7,83.3,7.1,53.3,D
41829,13.4,90.1,6.2,93.6,A
41830,10.7,74.3,9.3,87.1,A
41831,0,100,6.4,40.3,D
41832,13.9,66.4,8.4,100,A
41833,22.3,90.3,6.9,89.7,A
41834,14.2,75.2,4.4,79.7,B
41835,20,80.2,6.5,98.7,A
41836,15.1,69.5,6,81.1,B
41837,11.8,89.3,7.1,73.2,B
41838,9.9,87.3,5.9,81.2,B
41839,6,79.5,7.4,62.7,C
41840,21.5,89,4.2,100,A
41841,20.1,62.6,6.8,100,A
41842,13.1,95.6,7.2,54.7,D
41843,0.8,97.5,7.3,46.6,D
41844,18.3,94.3,7,98.4,A
41845,8.7,85,3.5,62.6,C
41846,16,80.7,5.1,76.5,B
41847,4.2,90,3.9,48.5,D
41848,15.6,93.8,5.3,86.3,A
41849,14.1,83.9,6.5,83.3,B
41850,0,75.9,5.5,43.4,D
41851,26.3,85,8.4,100,A
41852,12.7,82.5,5.6,58.5,C
41853,13.2,84,6.3,78.4,B
41854,18.7,82.8,8.4,97.2,A
41855,14.6,77.6,6.5,92.2,A
41856,17.5,94.7,7.5,100,A
41857,7,82,5,46.7,D
41858,14,99,8.9,93.7,A
41859,1.6,67.6,5.5,40.3,D
41860,13.3,90.9,4.6,87.2,A
41861,25.1,72.2,6.8,100,A
41862,4.5,72.5,3.5,53.5,D
41863,12.5,74.1,6.6,78.1,B
41864,0.1,73.4,4.1,47.6,D
41865,15.1,71.5,2.7,84,B
41866,18.3,80.6,3.6,100,A
41867,17.7,82.8,7.8,100,A
41868,10.8,79.4,8,89,A
41869,0,80.7,7.5,50.6,D
41870,6.3,90.8,5.9,79.5,B
41871,23.8,78.7,8.1,100,A
41872,21.2,87.2,6.3,100,A
41873,14.4,100,3.8,74.6,B
41874,16.1,83.1,7.3,80.2,B
41875,7.8,69.5,3.7,64.1,C
41876,24,94.8,7,100,A
41877,10,87.9,4.9,85.7,A
41878,18.1,93.5,10,72.1,B
41879,5.7,79.6,6.3,70.8,B
41880,13.8,68.6,7.6,95.5,A
41881,23.7,84.3,7.3,100,A
41882,8.4,85.8,6.4,75.9,B
41883,20.2,73.5,4.6,100,A
41884,7.4,96.5,9.6,60.1,C
41885,8.7,83.1,5.3,76.9,B
41886,14.9,73.2,7.7,74.5,B
41887,21.8,80.2,6.9,100,A
41888,12.9,73.6,5.5,80.2,B
41889,19.3,87.6,4.8,83,B
41890,23,89.5,7,100,A
41891,9.6,88,9.6,54.4,D
41892,4.3,97.3,2,52,D
41893,12.5,74.8,7.1,94.9,A
41894,23.9,80.4,3.8,94.6,A
41895,9.3,83.7,9.6,86.3,A
41896,22.1,80,7.9,100,A
41897,13.2,99.7,4,75.7,B
41898,27.3,88.3,4,100,A
41899,30.7,94.6,5.9,100,A
41900,22.2,90.9,7.2,96.2,A
41901,3.5,98.6,6.8,54.4,D
41902,0,86.1,6.6,24.6,F
41903,15.4,85.6,7.7,88.3,A
41904,21.3,80.4,9.6,100,A
41905,18.5,60.4,5.8,91.1,A
41906,9.9,72.6,9.2,63.1,C
41907,4.6,89.2,6.1,71,B
41908,21.5,74.3,4.3,93.6,A
41909,28,74,7.3,100,A
41910,10.3,61.9,6.1,61.5,C
41911,20.8,78.4,6.9,98.7,A
41912,33.2,87.3,9.8,100,A
41913,13.7,79.2,7,79.8,B
41914,13.8,73.5,5,81.7,B
41915,18.9,80.9,4.5,100,A
41916,13,93.3,7.2,81.9,B
41917,24.4,80.4,7.8,100,A
41918,12.2,100,8.1,88.6,A
41919,14.8,95.7,10,73.4,B
41920,4.9,79.6,6.8,79.9,B
41921,13.4,83.9,8.8,93.4,A
41922,7.9,78.3,4.6,63.5,C
41923,17.4,83,6.3,86.8,A
41924,3.4,82.3,8.2,52.2,D
41925,21.9,81.4,6.2,100,A
41926,8.9,86.2,7.2,63.8,C
41927,27.5,90.8,5.7,100,A
41928,24.6,89.5,7.6,97.9,A
41929,18.7,75.3,9.3,100,A
41930,4.2,88.2,8.2,68.6,C
41931,10.6,94.2,2.2,86.5,A
41932,8.7,78.4,5.5,62.6,C
41933,9.6,67.1,8.6,89.3,A
41934,26,86.3,4.2,100,A
41935,13.9,89.8,7.1,73.1,B
41936,10.4,86.4,4.7,80.9,B
41937,9.8,79.8,4.4,93.8,A
41938,11.3,85.7,10,59.5,C
41939,18.7,100,3.9,100,A
41940,3.6,85.7,9.1,39.4,F
41941,15.7,91.7,6.5,85.6,A
41942,18,91.9,7.5,91.7,A
41943,2.9,95.5,7.8,60.4,C
41944,5.1,95.5,4.9,57.1,C
41945,14.7,96.7,9.7,100,A
41946,25.1,79.5,7.4,100,A
41947,23.4,82.7,6.9,91.8,A
41948,10.7,84.3,9.3,77.4,B
41949,24.9,100,5,100,A
41950,12.8,96.4,3,70,C
41951,12.7,100,2.9,77.3,B
41952,15.7,89.4,7.2,91.7,A
41953,20.9,83.7,5.8,100,A
41954,10.7,68.7,5.6,79.9,B
41955,12.2,100,3.7,83.4,B
41956,6.3,84.3,6.8,57.2,C
41957,17.5,90.7,5.6,93.4,A
41958,21.5,77.3,4.8,100,A
41959,22,77.7,6.3,96.5,A
41960,5.4,75.5,7.2,75.4,B
41961,12.3,100,7.9,80.2,B
41962,23.7,90.5,4.6,97.5,A
41963,16.6,93.4,6.9,87,A
41964,15.2,93,9.2,87.4,A
41965,15.1,95.7,4.7,100,A
41966,18.8,68.4,6.5,93.2,A
41967,17,74.7,5.1,92.7,A
41968,11,80.9,5,83.2,B
41969,21.2,89,4.8,100,A
41970,6.6,83.5,6.3,66.8,C
41971,24.3,93.6,6.4,100,A
41972,8.7,89.7,6.2,68.9,C
41973,18.8,95.7,9.7,95.9,A
41974,13.8,69,5.6,100,A
41975,11.7,95.3,3.4,68.8,C
41976,24.5,70.9,8,100,A
41977,20.2,91,4.9,87.2,A
41978,14.6,84.1,7.1,92.1,A
41979,27.2,77.6,5.2,100,A
41980,21.9,79.8,9,100,A
41981,9.4,81.1,5.1,82.5,B
41982,0,90.6,7.4,44.6,D
41983,15.7,78.6,1.7,90.1,A
41984,24.7,69.5,4.4,100,A
41985,19.3,70.7,2.8,98.1,A
41986,26,78.3,5.5,100,A
41987,10.8,93.3,7,88.8,A
41988,14.2,85.9,6.1,85.4,A
41989,14.3,74.4,7.1,76.9,B
41990,16.7,74.6,7.7,100,A
41991,20.4,71.9,10,100,A
41992,26.4,75.3,6.7,100,A
41993,27.9,100,6.7,100,A
41994,26.7,82,8.1,100,A
41995,19.7,72.7,5,94.9,A
41996,12.6,67.9,4.3,85.9,A
41997,16.6,100,7.1,87.9,A
41998,19.6,67.3,4.7,94.7,A
41999,15.9,72.5,5.7,79,B
42000,8.6,100,7.3,74.9,B
42001,11.8,82.1,4.5,86.6,A
42002,21.1,67.3,9.7,100,A
42003,13.3,89.2,8.2,79.3,B
42004,15.2,73.6,6.4,98.5,A
42005,14.5,94.4,6.1,96.3,A
42006,8.8,85.3,3.5,76.8,B
42007,13.8,78.9,8.5,79.8,B
42008,11.8,82.3,6.4,74.2,B
42009,10.2,84.2,7.3,81.2,B
42010,7.6,74,3.7,53.7,D
42011,14.3,93,6.1,95.5,A
42012,19.3,79.7,5.9,91.5,A
42013,22.8,76.3,5.7,100,A
42014,5.2,79.5,3.3,79.4,B
42015,26.2,87.4,5.3,100,A
42016,17.1,73.6,8.6,84.9,B
42017,7.1,98.6,4.3,56,C
42018,12.2,77.9,6,84.1,B
42019,1.9,80.6,5.8,65.5,C
42020,3.6,94.5,7,55.2,C
42021,27,87.6,5.5,100,A
42022,10.1,86.7,8.7,75.9,B
42023,18.8,87.9,7.3,100,A
42024,14.2,75.7,5.3,67.7,C
42025,15.1,78.4,3.4,100,A
42026,17.6,80.7,6,82.7,B
42027,0.4,80.5,6.2,61.7,C
42028,24.2,81.8,5.5,100,A
42029,14.3,86.8,6.1,100,A
42030,11.5,70.2,5.8,71.1,B
42031,18.3,64.3,4.3,98.9,A
42032,10,69.9,4.2,65.3,C
42033,16.5,100,5.1,79.3,B
42034,13.8,93.1,5.7,84.8,B
42035,20,74,7.6,88.9,A
42036,13.5,94.2,5,89.3,A
42037,7.8,97.4,5.3,67.1,C
42038,17.5,75.8,4.7,90.2,A
42039,13.1,80.9,6.1,80.1,B
42040,2.3,69.6,2.6,43.8,D
42041,16.4,84.8,2.3,82,B
42042,11.2,89,5.9,53.1,D
42043,17.4,93.3,5.2,76.8,B
42044,9,74.3,5.3,62.2,C
42045,6.6,88.3,6.3,57.4,C
42046,23.3,95.8,10,100,A
42047,20.9,91.4,0.9,100,A
42048,15,94.5,1.8,75,B
42049,18.1,87.3,7.8,98.9,A
42050,20.7,67.1,7.1,100,A
42051,14.9,88.7,6.9,86,A
42052,6.5,81.8,8,78.8,B
42053,17.1,80.8,5.5,85.2,A
42054,22,89,5.1,100,A
42055,19.2,85.5,6.2,88.8,A
42056,15.4,85.1,6.3,94.8,A
42057,19,69.7,7.1,84.6,B
42058,13.4,100,8.7,74.3,B
42059,22.3,74.9,5.7,99.5,A
42060,24.4,98.7,5.4,100,A
42061,5.9,78.5,7.7,62.4,C
42062,22.8,81.9,10,100,A
42063,30.7,80.1,6.4,100,A
42064,18.7,79.5,5,100,A
42065,21.9,86.1,4.3,100,A
42066,10.5,98.9,2.7,71.6,B
42067,11.5,96,7.8,84,B
42068,13.5,84.6,7.9,87.4,A
42069,12.2,88.2,2.4,74,B
42070,5.8,81.1,5.1,41.5,D
42071,13.8,93.2,5.9,95.1,A
42072,20.9,60.7,7.4,78.8,B
42073,5.9,87.2,5.1,62.9,C
42074,16.3,79.3,6.7,98.3,A
42075,16,72.8,7.2,100,A
42076,12.9,84,3.2,81.4,B
42077,18.5,96.5,8,88.9,A
42078,17.8,91.4,7.7,100,A
42079,12.4,92.9,5.3,69.6,C
42080,22.4,81.4,8.6,100,A
42081,18.9,63.6,7.2,90.1,A
42082,26,85.3,6,100,A
42083,14.5,78.3,6.9,100,A
42084,12.7,85.3,4.6,79.7,B
42085,13.5,83.7,6.1,81.1,B
42086,23.2,77.9,7.3,100,A
42087,14,58.4,5.9,90.7,A
42088,14.4,88.9,2.2,82.8,B
42089,28.7,99.1,8.7,100,A
42090,5.6,88.5,5.5,79.2,B
42091,17.5,92.2,4.8,100,A
42092,14.6,97.3,8.8,100,A
42093,13.2,85.5,6.3,79.5,B
42094,8.3,88.1,5.1,61.3,C
42095,10.4,72.4,6.8,80,B
42096,12.1,83.9,9.4,81.8,B
42097,18.5,100,7.4,82.7,B
42098,21,100,4.2,100,A
42099,2.5,78.2,6.1,72.7,B
42100,6.6,80.8,5.3,64.2,C
42101,18.8,87.6,6.2,100,A
42102,19.4,63.8,7,100,A
42103,4.8,89,8.7,80.8,B
42104,21.1,85.2,9.1,99.8,A
42105,14.9,77.9,8.8,79.8,B
42106,20.2,72.5,6.2,93.1,A
42107,9,77.1,4.9,62.4,C
42108,5.3,75.7,4.8,42.8,D
42109,12.8,88,5.2,99.2,A
42110,13.2,82.2,4,89.3,A
42111,12.8,100,6.5,81.4,B
42112,12.3,82.7,6.2,97.6,A
42113,26.9,100,6.5,98.9,A
42114,3.1,74.8,5.6,59,C
42115,9.1,73.7,7,89.3,A
42116,12.1,88.6,6.5,87.3,A
42117,15.2,100,7.2,83.7,B
42118,20,70.9,5.6,100,A
42119,21.1,89.7,8.2,100,A
42120,22.5,68.7,6,100,A
42121,18.4,95.4,5.1,100,A
42122,2.9,75.9,5,50.9,D
42123,3.3,90.5,5.9,68.7,C
42124,23,90.6,6.8,100,A
42125,22.6,83.6,7.2,98.6,A
42126,19.5,96.5,3.2,100,A
42127,9.3,85,4.9,72.5,B
42128,12.7,77.7,8,69.6,C
42129,12.2,88.6,3.8,71.3,B
42130,7.8,82.5,4.8,65.2,C
42131,16.8,74.3,10,87,A
42132,30.1,100,4.6,100,A
42133,11.5,71,6.5,73.5,B
42134,24.1,84.9,2.9,91.4,A
42135,8.8,94.1,3.3,60.6,C
42136,4.2,100,4.8,52.1,D
42137,21.9,58.1,5.8,100,A
42138,13.5,74.3,8.1,75.2,B
42139,23.9,82.5,8.3,100,A
42140,25.3,85.1,3.7,100,A
42141,13.1,80.2,6.3,98.4,A
42142,24.4,82.7,6.2,94,A
42143,8.9,83.5,7.1,78.2,B
42144,8.8,96.1,5.9,59.5,C
42145,22.5,85.1,1.9,100,A
42146,4.2,75.5,4,62.3,C
42147,15,66.3,4.6,78.9,B
42148,23.7,76.6,10,100,A
42149,24.2,76,6.5,100,A
42150,12,100,4.3,84,B
42151,22.1,83.9,5.5,100,A
42152,7.1,88.6,8.5,65.9,C
42153,10.3,90.4,6.6,66.9,C
42154,16.6,71,6.1,90.6,A
42155,17.6,90.7,8.6,89.7,A
42156,7.7,95.1,7,77.2,B
42157,28,87.7,3.9,100,A
42158,1.9,87.4,6.9,51.6,D
42159,15.4,77.8,3.3,90.5,A
42160,16.4,90.6,6.7,87.6,A
42161,2.8,92.7,0.2,78.7,B
42162,24.3,83.6,1.1,100,A
42163,9.8,82,4.8,79.8,B
42164,15.7,84.7,4.6,81.6,B
42165,17.3,77.1,4.9,90.5,A
42166,4.8,100,5,62.2,C
42167,7.5,70.7,5.7,99.2,A
42168,25.9,69.3,7,100,A
42169,14.5,79.5,4,81.9,B
42170,0,100,7.2,54.6,D
42171,12.9,84.2,9.2,86.8,A
42172,14.8,92.4,4.8,85.4,A
42173,16.5,77.6,6.3,76.7,B
42174,1,75.2,7.5,44.3,D
42175,14.8,100,6.7,98.4,A
42176,9.2,55.2,3.9,70.4,B
42177,16.5,85.9,8.6,83.3,B
42178,18.5,87.9,5.7,96.7,A
42179,17.8,72,6.9,100,A
42180,24.8,69.5,7.7,100,A
42181,30.3,79.1,4.5,100,A
42182,7.1,92.4,9.7,54.8,D
42183,12.3,88.1,5.8,65.3,C
42184,20.2,92.6,7.2,100,A
42185,14.1,83,2.8,94.9,A
42186,0,79.4,7.3,65.5,C
42187,13.7,89.7,6.3,84,B
42188,23.6,90,5.6,95.1,A
42189,5.2,86.6,7.2,34.5,F
42190,16.5,72.5,3.4,100,A
42191,1.6,81.4,9.4,53.5,D
42192,21.1,94.9,5.5,100,A
42193,16.7,61.3,3.2,100,A
42194,11,95.3,6.9,78.6,B
42195,12.1,95.1,2.8,79.2,B
42196,4.5,79.9,7.4,71,B
